ID,ShowName,Name,ItemObjType,Class,SubClass,Character,Expend,Quility,Level,Value,BindType,Count,MaxNum,ExistTime,NeedJob,NeedLevel,NeedSex,SetID,MainType,Property.Str,Property.Int,Property.Dex,Property.Sta,Property.Fai,Property.MaxHP,Property.MaxSP,Property.HPTick,Property.SPTick,Property.AtkDmgMin,Property.AtkDmgMax,Property.Def,Property.IceAtt,Property.FireAtt,Property.PoisonAtt,Property.ThunderAtt,Property.IceDef,Property.FireDef,Property.PoisonDef,Property.ThunderDef,Property.Pierce,Property.Hit,Property.Dodge,Property.Cri,Property.Flex,Property.CriDmg,Property.CriDmgDef,Property.BodySize,Property.AttSize,Property.AttSpeedModPer,Property.MoveSpeedModPer,Property.PiercePer,Property.HitPer,Property.DodgePer,Property.CriPer,Property.FlexPer,Property.AttSpeed,Property.MoveSpeed,Property.MaxEP,Property.MaxAP,Property.ExpPer,Property.MoneyPer,Up1,Up2,Up3,EffectID1,EffectID2,EffectID3,RandomMin,RandomMax,HoleMin,HoleMax,HolePos,UpMin,UpMax,CanUse,UseNum,CoolDownTime,SetTime,UseCondition,Effect,IntExtra1,IntExtra2,IntExtra3,IntExtra4,StringExtra1,StringExtra2,StringExtra3,StringExtra4,IconPath,Filename,FilenameW,FilePart,Description,SoundMat,IconID,EventUse,EventAddBag,UpBaseExp,UpBaseMoney,SuitID,DropID,GatherCostCount,GatherItemID,GatherCount,GenItemID,GenItemCount
12309,高贵者之战盾,战士1绿盾30级,0,0,4,9,0,2,30,30,0,0,1,0,2,30,0,0,9,0,0,0,0,0,0,0,0,0,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19292,57598,95,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,AtkDmgMin,0,item_00783,Model/Weapons/heavyshield/$heavyshield_030lv_01_o01/heavyshield_030lv_01_o01.fbx,0,heavyshield_030lv_01_o01,,0,1,0,,4500,4500,0,0,0,0,0,0,0
12409,真高贵者之战盾,战士1绿盾40级,0,0,4,9,0,2,40,40,0,0,1,0,2,40,0,0,9,0,0,0,0,0,0,0,0,0,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19292,57598,95,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,AtkDmgMin,0,item_00783,Model/Weapons/heavyshield/$heavyshield_030lv_01_o01/heavyshield_030lv_01_o01.fbx,0,heavyshield_030lv_01_o01,,0,1,0,,6000,6000,0,0,0,0,0,0,0
12509,征服者之战盾,战士1绿盾50级,0,0,4,9,0,2,50,50,0,0,1,0,2,50,0,0,9,0,0,0,0,0,0,0,0,0,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19292,57598,95,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,AtkDmgMin,0,item_02564,Model/Weapons/heavyshield/$heavyshield_040lv_01_o01/heavyshield_040lv_01_o01.fbx,0,heavyshield_040lv_01_o01,,0,1,0,,7500,7500,0,0,0,0,0,0,0
12609,真征服者之战盾,战士1绿盾60级,0,0,4,9,0,2,60,60,0,0,1,0,2,60,0,0,9,0,0,0,0,0,0,0,0,0,1505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19292,57598,95,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,AtkDmgMin,0,item_02564,Model/Weapons/heavyshield/$heavyshield_040lv_01_o01/heavyshield_040lv_01_o01.fbx,0,heavyshield_040lv_01_o01,,0,1,0,,9000,9000,0,0,0,0,0,0,0
12709,地城军团之战盾,战士1绿盾70级,0,0,4,9,0,2,70,70,0,0,1,0,2,70,0,0,9,0,0,0,0,0,0,0,0,0,2030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19299,87549,145,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,AtkDmgMin,0,item_02672,Model/Weapons/heavyshield/$heavyshield_050lv_01_o01/heavyshield_050lv_01_o01.fbx,0,heavyshield_050lv_01_o01,,0,2,0,,10500,10500,0,0,0,0,0,0,0
12809,真地城军团之战盾,战士1绿盾80级,0,0,4,9,0,2,80,80,0,0,1,0,2,80,0,0,9,0,0,0,0,0,0,0,0,0,2636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19299,87549,145,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,AtkDmgMin,0,item_02672,Model/Weapons/heavyshield/$heavyshield_050lv_01_o01/heavyshield_050lv_01_o01.fbx,0,heavyshield_050lv_01_o01,,0,2,0,,12000,12000,0,0,0,0,0,0,0
12909,黑暗女王之战盾,战士1绿盾90级,0,0,4,9,0,2,90,90,0,0,1,0,2,90,0,0,9,0,0,0,0,0,0,0,0,0,3322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19299,87549,145,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,AtkDmgMin,0,item_02744,Model/Weapons/heavyshield/$heavyshield_060lv_01_o01/heavyshield_060lv_01_o01.fbx,0,heavyshield_060lv_01_o01,,0,2,0,,13500,13500,0,0,0,0,0,0,0
13009,真黑暗女王之战盾,战士1绿盾100级,0,0,4,9,0,2,100,100,0,0,1,0,2,100,0,0,9,0,0,0,0,0,0,0,0,0,4089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19299,87549,145,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,AtkDmgMin,0,item_02744,Model/Weapons/heavyshield/$heavyshield_060lv_01_o01/heavyshield_060lv_01_o01.fbx,0,heavyshield_060lv_01_o01,,0,2,0,,15000,15000,0,0,0,0,0,0,0
13109,冰封锁链之战盾,战士1绿盾110级,0,0,4,9,0,2,110,110,0,0,1,0,2,110,0,0,9,0,0,0,0,0,0,0,0,0,4936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19299,87549,145,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,AtkDmgMin,0,item_02744,Model/Weapons/heavyshield/$heavyshield_060lv_01_o01/heavyshield_060lv_01_o01.fbx,0,heavyshield_060lv_01_o01,,0,2,0,,16500,16500,0,0,0,0,0,0,0
13209,真冰封锁链之战盾,战士1绿盾120级,0,0,4,9,0,2,120,120,0,0,1,0,2,120,0,0,9,0,0,0,0,0,0,0,0,0,5864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19299,87549,145,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,AtkDmgMin,0,item_02744,Model/Weapons/heavyshield/$heavyshield_060lv_01_o01/heavyshield_060lv_01_o01.fbx,0,heavyshield_060lv_01_o01,,0,2,0,,18000,18000,0,0,0,0,0,0,0
14009,近卫队长之战盾,战士1蓝盾1级,0,0,4,9,0,3,1,1,0,0,1,0,2,1,0,0,9,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19290,89597,148,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,AtkDmgMin,0,item_00726,Model/Weapons/heavyshield/$heavyshield_010lv_01_o01/heavyshield_010lv_01_o01.fbx,0,heavyshield_010lv_01_o01,,0,0,0,,3000,3000,0,0,0,0,0,0,0
14109,勇气水晶之战盾,战士1蓝盾10级,0,0,4,9,0,3,10,10,0,0,1,0,2,10,0,0,9,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19290,89597,148,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,AtkDmgMin,0,item_00726,Model/Weapons/heavyshield/$heavyshield_010lv_01_o01/heavyshield_010lv_01_o01.fbx,0,heavyshield_010lv_01_o01,,0,0,0,,3000,3000,0,0,0,0,0,0,0
14209,真勇气水晶之战盾,战士1蓝盾20级,0,0,4,9,0,3,20,20,0,0,1,0,2,20,0,0,9,0,0,0,0,0,0,0,0,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19290,89597,148,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,AtkDmgMin,0,item_00900,Model/Weapons/heavyshield/$heavyshield_020lv_01_o01/heavyshield_020lv_01_o01.fbx,0,heavyshield_020lv_01_o01,,0,0,0,,3000,3000,0,0,0,0,0,0,0
14309,高贵者之战盾,战士1蓝盾30级,0,0,4,9,0,3,30,30,0,0,1,0,2,30,0,0,9,0,0,0,0,0,0,0,0,0,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19290,89597,148,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,AtkDmgMin,0,item_00789,Model/Weapons/heavyshield/$heavyshield_030lv_01_o01/heavyshield_030lv_01_o01.fbx,0,heavyshield_030lv_01_o01,,0,1,0,,4500,4500,0,0,0,0,0,0,0
14409,真高贵者之战盾,战士1蓝盾40级,0,0,4,9,0,3,40,40,0,0,1,0,2,40,0,0,9,0,0,0,0,0,0,0,0,0,1087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19290,89597,148,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,AtkDmgMin,0,item_00789,Model/Weapons/heavyshield/$heavyshield_030lv_01_o01/heavyshield_030lv_01_o01.fbx,0,heavyshield_030lv_01_o01,,0,1,0,,6000,6000,0,0,0,0,0,0,0
14509,征服者之战盾,战士1蓝盾50级,0,0,4,9,0,3,50,50,0,0,1,0,2,50,0,0,9,0,0,0,0,0,0,0,0,0,1652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19290,89597,148,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,AtkDmgMin,0,item_02565,Model/Weapons/heavyshield/$heavyshield_040lv_01_o01/heavyshield_040lv_01_o01.fbx,0,heavyshield_040lv_01_o01,,0,1,0,,7500,7500,0,0,0,0,0,0,0
14609,真征服者之战盾,战士1蓝盾60级,0,0,4,9,0,3,60,60,0,0,1,0,2,60,0,0,9,0,0,0,0,0,0,0,0,0,2343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19290,89597,148,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,AtkDmgMin,0,item_02565,Model/Weapons/heavyshield/$heavyshield_040lv_01_o01/heavyshield_040lv_01_o01.fbx,0,heavyshield_040lv_01_o01,,0,1,0,,9000,9000,0,0,0,0,0,0,0
14709,地城军团之战盾,战士1蓝盾70级,0,0,4,9,0,3,70,70,0,0,1,0,2,70,0,0,9,0,0,0,0,0,0,0,0,0,3159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19291,136188,225,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,AtkDmgMin,0,item_02673,Model/Weapons/heavyshield/$heavyshield_050lv_01_o01/heavyshield_050lv_01_o01.fbx,0,heavyshield_050lv_01_o01,,0,2,0,,10500,10500,0,0,0,0,0,0,0
14809,真地城军团之战盾,战士1蓝盾80级,0,0,4,9,0,3,80,80,0,0,1,0,2,80,0,0,9,0,0,0,0,0,0,0,0,0,4100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19291,136188,225,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,AtkDmgMin,0,item_02673,Model/Weapons/heavyshield/$heavyshield_050lv_01_o01/heavyshield_050lv_01_o01.fbx,0,heavyshield_050lv_01_o01,,0,2,0,,12000,12000,0,0,0,0,0,0,0
14909,黑暗女王之战盾,战士1蓝盾90级,0,0,4,9,0,3,90,90,0,0,1,0,2,90,0,0,9,0,0,0,0,0,0,0,0,0,5168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19291,136188,225,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,AtkDmgMin,0,item_02745,Model/Weapons/heavyshield/$heavyshield_060lv_01_o01/heavyshield_060lv_01_o01.fbx,0,heavyshield_060lv_01_o01,,0,2,0,,13500,13500,0,0,0,0,0,0,0
15009,真黑暗女王之战盾,战士1蓝盾100级,0,0,4,9,0,3,100,100,0,0,1,0,2,100,0,0,9,0,0,0,0,0,0,0,0,0,6361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19291,136188,225,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,AtkDmgMin,0,item_02745,Model/Weapons/heavyshield/$heavyshield_060lv_01_o01/heavyshield_060lv_01_o01.fbx,0,heavyshield_060lv_01_o01,,0,2,0,,15000,15000,0,0,0,0,0,0,0
15109,冰封锁链之战盾,战士1蓝盾110级,0,0,4,9,0,3,110,110,0,0,1,0,2,110,0,0,9,0,0,0,0,0,0,0,0,0,7680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19291,136188,225,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,AtkDmgMin,0,item_02745,Model/Weapons/heavyshield/$heavyshield_060lv_01_o01/heavyshield_060lv_01_o01.fbx,0,heavyshield_060lv_01_o01,,0,2,0,,16500,16500,0,0,0,0,0,0,0
15209,真冰封锁链之战盾,战士1蓝盾120级,0,0,4,9,0,3,120,120,0,0,1,0,2,120,0,0,9,0,0,0,0,0,0,0,0,0,9124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19291,136188,225,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,AtkDmgMin,0,item_02745,Model/Weapons/heavyshield/$heavyshield_060lv_01_o01/heavyshield_060lv_01_o01.fbx,0,heavyshield_060lv_01_o01,,0,2,0,,18000,18000,0,0,0,0,0,0,0
16009,近卫队长之战盾,战士1紫盾1级,0,0,4,9,0,4,1,1,0,0,1,0,2,1,0,0,9,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19288,127996,212,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,AtkDmgMin,0,item_00742,Model/Weapons/heavyshield/$heavyshield_010lv_01_o01/heavyshield_010lv_01_o01.fbx,0,heavyshield_010lv_01_o01,,0,0,0,,3000,3000,0,0,0,0,0,0,0
16109,勇气水晶之战盾,战士1紫盾10级,0,0,4,9,0,4,10,10,0,0,1,0,2,10,0,0,9,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19288,127996,212,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,AtkDmgMin,0,item_00742,Model/Weapons/heavyshield/$heavyshield_010lv_01_o01/heavyshield_010lv_01_o01.fbx,0,heavyshield_010lv_01_o01,,0,0,0,,3000,3000,0,0,0,0,0,0,0
16209,真勇气水晶之战盾,战士1紫盾20级,0,0,4,9,0,4,20,20,0,0,1,0,2,20,0,0,9,0,0,0,0,0,0,0,0,0,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19288,127996,212,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,AtkDmgMin,0,item_00918,Model/Weapons/heavyshield/$heavyshield_020lv_01_o01/heavyshield_020lv_01_o01.fbx,0,heavyshield_020lv_01_o01,,0,0,0,,3000,3000,0,0,0,0,0,0,0
16309,高贵者之战盾,战士1紫盾30级,0,0,4,9,0,4,30,30,0,0,1,0,2,30,0,0,9,0,0,0,0,0,0,0,0,0,925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19288,127996,212,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,AtkDmgMin,0,item_07151,Model/Weapons/heavyshield/$heavyshield_030lv_01_o01/heavyshield_030lv_01_o01.fbx,0,heavyshield_030lv_01_o01,,0,1,0,,4500,4500,0,0,0,0,0,0,0
16409,真高贵者之战盾,战士1紫盾40级,0,0,4,9,0,4,40,40,0,0,1,0,2,40,0,0,9,0,0,0,0,0,0,0,0,0,1552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19288,127996,212,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,AtkDmgMin,0,item_07151,Model/Weapons/heavyshield/$heavyshield_030lv_01_o01/heavyshield_030lv_01_o01.fbx,0,heavyshield_030lv_01_o01,,0,1,0,,6000,6000,0,0,0,0,0,0,0
16509,征服者之战盾,战士1紫盾50级,0,0,4,9,0,4,50,50,0,0,1,0,2,50,0,0,9,0,0,0,0,0,0,0,0,0,2360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19288,127996,212,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,AtkDmgMin,0,item_07242,Model/Weapons/heavyshield/$heavyshield_040lv_01_o01/heavyshield_040lv_01_o01.fbx,0,heavyshield_040lv_01_o01,,0,1,0,,7500,7500,0,0,0,0,0,0,0
16609,真征服者之战盾,战士1紫盾60级,0,0,4,9,0,4,60,60,0,0,1,0,2,60,0,0,9,0,0,0,0,0,0,0,0,0,3347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19288,127996,212,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,AtkDmgMin,0,item_07242,Model/Weapons/heavyshield/$heavyshield_040lv_01_o01/heavyshield_040lv_01_o01.fbx,0,heavyshield_040lv_01_o01,,0,1,0,,9000,9000,0,0,0,0,0,0,0
16709,地城军团之战盾,战士1紫盾70级,0,0,4,9,0,4,70,70,0,0,1,0,2,70,0,0,9,0,0,0,0,0,0,0,0,0,4512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19288,194555,322,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,AtkDmgMin,0,item_07252,Model/Weapons/heavyshield/$heavyshield_050lv_01_o01/heavyshield_050lv_01_o01.fbx,0,heavyshield_050lv_01_o01,,0,2,0,,10500,10500,0,0,0,0,0,0,0
16809,真地城军团之战盾,战士1紫盾80级,0,0,4,9,0,4,80,80,0,0,1,0,2,80,0,0,9,0,0,0,0,0,0,0,0,0,5858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19288,194555,322,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,AtkDmgMin,0,item_07252,Model/Weapons/heavyshield/$heavyshield_050lv_01_o01/heavyshield_050lv_01_o01.fbx,0,heavyshield_050lv_01_o01,,0,2,0,,12000,12000,0,0,0,0,0,0,0
16909,黑暗女王之战盾,战士1紫盾90级,0,0,4,9,0,4,90,90,0,0,1,0,2,90,0,0,9,0,0,0,0,0,0,0,0,0,7383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19288,194555,322,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,AtkDmgMin,0,item_07262,Model/Weapons/heavyshield/$heavyshield_060lv_01_o01/heavyshield_060lv_01_o01.fbx,0,heavyshield_060lv_01_o01,,0,2,0,,13500,13500,0,0,0,0,0,0,0
17009,真黑暗女王之战盾,战士1紫盾100级,0,0,4,9,0,4,100,100,0,0,1,0,2,100,0,0,9,0,0,0,0,0,0,0,0,0,9088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19288,194555,322,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,AtkDmgMin,0,item_07262,Model/Weapons/heavyshield/$heavyshield_060lv_01_o01/heavyshield_060lv_01_o01.fbx,0,heavyshield_060lv_01_o01,,0,2,0,,15000,15000,0,0,0,0,0,0,0
17109,冰封锁链之战盾,战士1紫盾110级,0,0,4,9,0,4,110,110,0,0,1,0,2,110,0,0,9,0,0,0,0,0,0,0,0,0,10971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19288,194555,322,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,AtkDmgMin,0,item_07262,Model/Weapons/heavyshield/$heavyshield_060lv_01_o01/heavyshield_060lv_01_o01.fbx,0,heavyshield_060lv_01_o01,,0,2,0,,16500,16500,0,0,0,0,0,0,0
17209,真冰封锁链之战盾,战士1紫盾120级,0,0,4,9,0,4,120,120,0,0,1,0,2,120,0,0,9,0,0,0,0,0,0,0,0,0,13034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19288,194555,322,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,AtkDmgMin,0,item_07262,Model/Weapons/heavyshield/$heavyshield_060lv_01_o01/heavyshield_060lv_01_o01.fbx,0,heavyshield_060lv_01_o01,,0,2,0,,18000,18000,0,0,0,0,0,0,0
40001,极地魔导之法帽,法师1白帽子1级,0,1,0,1,0,1,1,1,0,0,1,0,16,1,0,0,5,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20032,67998,90,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,MaxHP,0,item_00284,Model/Mdl_mainChar_1/$robe_common_010lv_01_heroine/robe_common_010lv_01_heroine.fbx,0,face,,0,0,0,,1666,1666,0,0,0,0,0,0,0
40101,智慧水晶之法帽,法师1白帽子10级,0,1,0,1,0,1,10,10,0,0,1,0,16,10,0,0,5,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20032,67998,90,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,MaxHP,0,item_00284,Model/Mdl_mainChar_1/$robe_common_010lv_01_heroine/robe_common_010lv_01_heroine.fbx,0,face,,0,0,0,,1666,1666,0,0,0,0,0,0,0
40201,真智慧水晶之法帽,法师1白帽子20级,0,1,0,1,0,1,20,20,0,0,1,0,16,20,0,0,5,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20032,67998,90,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,MaxHP,0,item_00428,Model/Mdl_mainChar_1/$robe_020lv_01_o01_heroine/robe_020lv_01_o01_heroine.fbx,0,face,,0,0,0,,1666,1666,0,0,0,0,0,0,0
40301,高贵者之法帽,法师1白帽子30级,0,1,0,1,0,1,30,30,0,0,1,0,16,30,0,0,5,0,0,0,0,0,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20032,67998,90,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,MaxHP,0,item_00554,Model/Mdl_mainChar_1/$robe_030lv_01_o01_heroine/robe_030lv_01_o01_heroine.fbx,0,face,,0,1,0,,2500,2500,0,0,0,0,0,0,0
40401,真高贵者之法帽,法师1白帽子40级,0,1,0,1,0,1,40,40,0,0,1,0,16,40,0,0,5,0,0,0,0,0,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20032,67998,90,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,MaxHP,0,item_00554,Model/Mdl_mainChar_1/$robe_030lv_01_o01_heroine/robe_030lv_01_o01_heroine.fbx,0,face,,0,1,0,,3333,3333,0,0,0,0,0,0,0
40501,征服者之法帽,法师1白帽子50级,0,1,0,1,0,1,50,50,0,0,1,0,16,50,0,0,5,0,0,0,0,0,1254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20032,67998,90,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,MaxHP,0,item_01561,Model/Mdl_mainChar_1/$robe_040lv_01_o01_heroine/robe_040lv_01_o01_heroine.fbx,0,face,,0,1,0,,4166,4166,0,0,0,0,0,0,0
40601,真征服者之法帽,法师1白帽子60级,0,1,0,1,0,1,60,60,0,0,1,0,16,60,0,0,5,0,0,0,0,0,1778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20032,67998,90,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,MaxHP,0,item_01561,Model/Mdl_mainChar_1/$robe_040lv_01_o01_heroine/robe_040lv_01_o01_heroine.fbx,0,face,,0,1,0,,5000,5000,0,0,0,0,0,0,0
40701,地城军团之法帽,法师1白帽子70级,0,1,0,1,0,1,70,70,0,0,1,0,16,70,0,0,5,0,0,0,0,0,2397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20032,67998,90,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,MaxHP,0,item_01705,Model/Mdl_mainChar_1/$robe_050lv_01_o01_heroine/robe_050lv_01_o01_heroine.fbx,0,face,,0,2,0,,5833,5833,0,0,0,0,0,0,0
